-9.999963120127709715e+00,-9.999963351691047109e+00,-9.999468183523413600e+00
-9.999968236206802530e+00,-9.999968045552122931e+00,-9.998264675268398349e+00
-9.999989449971117494e+00,-9.999989567295692439e+00,-9.940701755909827853e+00
-9.996233337092151672e+00,-9.996237269035580297e+00,-9.933805071964458833e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.999342243708470690e+00,-9.999345144830771304e+00,-9.878709075472803747e+00
-9.409703308556503387e+00,-9.999911787828002829e+00,-9.999913426571872321e+00
-9.998271834524627977e+00,-9.998273730160692097e+00,-9.967848447455406102e+00
-9.968154596712587079e+00,-9.968508563912466869e+00,-9.893576477480625186e+00
-9.999995186264253988e+00,-9.999997032966154720e+00,-9.999997035764691233e+00
-9.999829705323605822e+00,-9.811830176249674906e+00,-9.999829683491267218e+00
-9.999994447225127203e+00,-9.999994289906728895e+00,-9.549547310867003702e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-9.999982355328068451e+00,-9.999982759940172272e+00,-9.992132352796835093e+00
-2.224783058806774516e+00,4.777104414273392052e+00,-2.262181467453540762e+00
4.999998112340976242e+00,-8.939373029672181836e-01,-1.090624174744583286e+00
-9.999999999913788074e+00,-9.999999999913327997e+00,-9.999999999914598092e+00
-9.999888106809677879e+00,-9.999890139187566973e+00,-9.982514109206373831e+00
-9.999687248334197420e+00,-9.999677491610096780e+00,-9.999677998840340365e+00
-9.999993449752642150e+00,-9.999993339234002576e+00,-9.999925646295661608e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.999999708560061151e+00,-9.970142887516876939e+00,-9.999999709613017984e+00
-9.999999940628164552e+00,-9.999999940305094981e+00,-9.999999473979830356e+00
-9.999968510045933456e+00,-9.999968942866175325e+00,-9.970957832619898653e+00
-9.999999999966364683e+00,-9.999999999966373565e+00,-9.891212220252244336e+00
