-1.129827491314339568e+04,-1.133856513881894352e+04,-1.137454493995685516e+04
-1.110293500082760875e+04,-1.147659501629981969e+04,-1.147213263984803416e+04
-1.160802128529225774e+04,-1.108925799863101929e+04,-1.101036129681903003e+04
-1.142694637182832957e+04,-1.115113131747928855e+04,-1.100660978646247531e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.137247894940114747e+04,-1.135242251144377951e+04,-1.131925976578153677e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.076185352494669496e+04,-1.066151760006509176e+04,-1.015974351307521101e+04
-1.143946483434102083e+04,-1.129830948727206123e+04,-1.123729175271765052e+04
-1.106832422534716898e+04,-1.154890721128375480e+04,-1.054921035587432743e+04
-1.152598264691664735e+04,-1.096919509047205247e+04,-1.052705446269239110e+04
-1.157373561203654390e+04,-1.085717296484245344e+04,-1.057587219740239743e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-1.151439006465494458e+04,-1.113389059000832640e+04,-1.152691133502376397e+04
-1.147277884996697685e+04,-1.147213033598991933e+04,-1.062593337597561367e+04
-1.044525640465579272e+04,-1.145755243049121782e+04,-1.146269653731303333e+04
-1.105882696494417542e+04,-1.161695787147540614e+04,-1.161856038656513738e+04
-1.141245812764872790e+04,-1.143392013650054832e+04,-1.132328051426895945e+04
-1.149655450319773081e+04,-1.151579399810552786e+04,-1.101785531822482153e+04
-1.159835933257186480e+04,-1.159729347431849601e+04,-1.085038899977314941e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.160943583387662147e+04,-1.162032372252503046e+04,-1.095350852399301220e+04
-1.149677101661058987e+04,-1.149643978860635798e+04,-1.145532178602810745e+04
-1.183301954420387665e+04,-1.100993880823470863e+04,-1.183408783688680342e+04
-1.174556682143617400e+04,-1.108404583470632861e+04,-1.174663511583715444e+04
