-9.999787323520672899e+00,-6.948232051764537509e+00,-9.999787320407524049e+00
-7.461741270824999717e+00,-9.999979270073982462e+00,-9.999984928246508531e+00
-6.433530495591195830e+00,-9.998697695893730142e+00,-9.998724472018036380e+00
-7.545182251449014110e+00,-6.947371680945652272e+00,-7.506437990590765885e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.499999999999930722e+00,-6.364742822751449758e+00,-7.499999999999959144e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.499996355860633734e+00,-7.499996418829235623e+00,-7.456423897955991364e+00
-7.499999988939512363e+00,-7.499999999999996447e+00,-7.499999999999996447e+00
-9.001086158742896970e+00,-7.494748325898219932e+00,-8.928734671905262488e+00
-7.502979069720510097e+00,-7.554760350502106370e+00,-4.806676412052540037e+00
-1.589572510988586096e+00,-7.499999999999996447e+00,-7.499999999999996447e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-8.768016721718378648e+00,-8.976324678408689195e+00,-7.492648679076629570e+00
-6.503052379246174297e+00,-6.573255789094905488e+00,-2.053248951376635212e+00
-5.303093686646894733e-01,-6.573652510087458545e+00,-6.559337782722469257e+00
-8.975999999999999091e+00,-7.499903217473327111e+00,-8.975999873850950550e+00
-8.467641417128428216e+00,-7.499209662926181963e+00,-8.263020412050005703e+00
-8.797181380340036938e+00,-8.391528449551332258e+00,-7.446813264865812521e+00
-7.741584625252951213e+00,-7.499993973778241063e+00,-7.499999999999996447e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.817999999999998728e+00,-7.499999999999996447e+00,-7.499999999999996447e+00
-9.076204543999997654e+00,-7.499999985849482798e+00,-7.499999999999996447e+00
-7.499999999999996447e+00,-7.499999999999996447e+00,-7.499999999999996447e+00
-7.499999966294997655e+00,-9.825106458061785730e+00,-9.828198381169167774e+00
